ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
mindik-clothing-1,92340,mindik,clothing,opo,opo,o p o,clothing,McElhanon1967,25,
mindik-and-1,91710,mindik,and,ami,ami,a m i,and,McElhanon1967,191,
mindik-shesews-1,92270,mindik,shesews,ume-,ume-,u m e -,(she) sews,McElhanon1967,21,
mindik-short-1,91906,mindik,short,târâp-,târâp-,t â r â p -,short,McElhanon1967,385,
mindik-itstooth-1,91528,mindik,itstooth,dzât-,dzât-,d z â t -,(its) tooth,McElhanon1967,51,
mindik-water-1,91220,mindik,water,ou,ou,o u,water,McElhanon1967,508,
mindik-two-1,90562,mindik,two,wâit,wâit,w â i t,two,McElhanon1967,112,
mindik-sun-1,90828,mindik,sun,wehon,wehon,w e h o n,sun,McElhanon1967,848,
mindik-hecounts-1,92312,mindik,hecounts,oyon-,oyon-,o y o n -,(he) counts,McElhanon1967,446,
mindik-itsbone-1,91626,mindik,itsbone,sihit-,sihit-,s i h i t -,(its) bone,McElhanon1967,89,
mindik-hepushes-1,91836,mindik,hepushes,meakpo-,meakpo-,m e a k p o -,(he) pushes,McElhanon1967,878,
mindik-wind-1,91920,mindik,wind,luhut,luhut,l u h u t,wind,McElhanon1967,467,
mindik-earth-1,91332,mindik,earth,baloŋ,baloŋ,b a l o ŋ,earth,McElhanon1967,879,
mindik-rope-1,92284,mindik,rope,kisa,kisa,k i s a,rope,McElhanon1967,459,
mindik-hepulls-1,91822,mindik,hepulls,hârâ-,hârâ-,h â r â -,(he) pulls,McElhanon1967,137,
mindik-animal-1,92046,mindik,animal,sumbup,sumbup,s u m b u p,animal,McElhanon1967,856,
mindik-snake-1,92032,mindik,snake,mokoleŋ,mokoleŋ,m o k o l e ŋ,snake,McElhanon1967,109,
mindik-hehithim-1,91248,mindik,hehithim,kpe-,kpe-,k p e -,(he) hit him,McElhanon1967,86,
mindik-cloud-1,90842,mindik,cloud,kousu,kousu,k o u s u,cloud,McElhanon1967,84,
mindik-hespits-1,92158,mindik,hespits,sâwât-,sâwât-,s â w â t -,(he) spits,McElhanon1967,851,
mindik-itsneck-1,90926,mindik,itsneck,dzâl-,dzâl-,d z â l -,its neck,McElhanon1967,849,
mindik-old-1,92172,mindik,old,walakŋi,walakŋi,w a l a k ŋ i,old,McElhanon1967,461,
mindik-itsear-1,91402,mindik,itsear,ketsap-,ketsap-,k e t s a p -,(its) ear,McElhanon1967,126,
mindik-hismother-1,92256,mindik,hismother,namon-,namon-,n a m o n -,(his) mother,McElhanon1967,382,
mindik-smoke-1,91234,mindik,smoke,kowak,kowak,k o w a k,smoke,McElhanon1967,82,
mindik-heknows-1,91262,mindik,heknows,mo-,mo-,m o -,(he) knows,McElhanon1967,90,
mindik-itsclaw-1,90646,mindik,itsclaw,kesât-,kesât-,k e s â t -,(its) claw,McElhanon1967,880,
mindik-heshoots-1,92298,mindik,heshoots,erâ-,erâ-,e r â -,(he) shoots,McElhanon1967,390,
mindik-itswells-1,92396,mindik,itswells,boŋgo-,boŋgo-,b o ŋ g o -,(it) swells,McElhanon1967,464,
mindik-woman-1,91458,mindik,woman,ambi,ambi,a m b i,woman,McElhanon1967,91,
mindik-itstail-1,91556,mindik,itstail,lou-,lou-,l o u -,(its) tail,McElhanon1967,881,
mindik-there-1,91724,mindik,there,endu,endu,e n d u,there,McElhanon1967,93,
mindik-he-1,91640,mindik,he,i,i,i,he,McElhanon1967,99,
mindik-rightside-1,91738,mindik,rightside,hâl,hâl,h â l,right (side),McElhanon1967,854,
mindik-sky-1,91934,mindik,sky,kurumen,kurumen,k u r u m e n,sky,McElhanon1967,216,
mindik-man-1,91472,mindik,man,aiwi,aiwi,a i w i,man,McElhanon1967,882,
mindik-itswing-1,92074,mindik,itswing,gingin-,gingin-,g i n g i n -,(its) wing,McElhanon1967,821,
mindik-dust-1,91948,mindik,dust,iwai,iwai,i w a i,dust,McElhanon1967,449,
mindik-ye-1,91654,mindik,ye,iŋiŋi,iŋiŋi,i ŋ i ŋ i,ye,McElhanon1967,238,
mindik-itsback-1,92060,mindik,itsback,gemat-,gemat-,g e m a t -,(its) back,McElhanon1967,123,
mindik-warm-1,92186,mindik,warm,kânâpnaŋguk,kânâpnaŋguk,k â n â p n a ŋ g u k,warm,McElhanon1967,883,
mindik-breast-1,90660,mindik,breast,dzudzu-,dzudzu-,d z u d z u -,breast,McElhanon1967,94,
mindik-ashes-1,91318,mindik,ashes,kau,kau,k a u,ashes,McElhanon1967,411,
mindik-itsmeat-1,91570,mindik,itsmeat,busu-,busu-,b u s u -,(its) meat,McElhanon1967,119,
mindik-they-1,91668,mindik,they,yeŋgân,yeŋgân,y e ŋ g â n,they,McElhanon1967,822,
mindik-theyplay-1,92326,mindik,theyplay,aŋgolat,aŋgolat,a ŋ g o l a t,(they) play,McElhanon1967,139,
mindik-hewashes-1,91850,mindik,hewashes,soŋgaŋ-,soŋgaŋ-,s o ŋ g a ŋ -,(he) washes,McElhanon1967,135,
mindik-leftside-1,91752,mindik,leftside,kani,kani,k a n i,left (side),McElhanon1967,131,
mindik-hedies-1,90954,mindik,hedies,komu-,komu-,k o m u -,(he) dies,McElhanon1967,136,
mindik-itsbelly-1,90870,mindik,itsbelly,irip-,irip-,i r i p -,(its) belly,McElhanon1967,884,
mindik-heseesme-1,90968,mindik,heseesme,nek-,nek-,n e k -,(he) sees me,McElhanon1967,428,
mindik-itsblood-1,91486,mindik,itsblood,sep-,sep-,s e p -,(its) blood,McElhanon1967,127,
timbe-spear-1,92371,timbe,spear,igep,igep,i g e p,spear,McElhanon1967,344,
timbe-hisbrother-1,92217,timbe,hisbrother,teu-,teu-,t e u -,(his) brother,McElhanon1967,885,
timbe-i-1,90453,timbe,i,nâ,nâ,n â,I,McElhanon1967,245,
timbe-itswing-1,92077,timbe,itswing,bâbâlâm-,bâbâlâm-,b â b â l â m -,(its) wing,McElhanon1967,886,
timbe-itsskin-1,91601,timbe,itsskin,hâk-,hâk-,h â k -,(its) skin,McElhanon1967,353,
timbe-hegivesme-1,90705,timbe,hegivesme,niŋ-,niŋ-,n i ŋ -,(he) gives me,McElhanon1967,324,
timbe-they-1,91671,timbe,they,yâk,yâk,y â k,they,McElhanon1967,410,
timbe-itsfruit-1,91993,timbe,itsfruit,bun-,bun-,b u n -,(its) fruit,McElhanon1967,349,
timbe-hesleeps-1,90985,timbe,hesleeps,ye-,ye-,y e -,(he) sleeps,McElhanon1967,327,
timbe-work-1,92357,timbe,work,nep,nep,n e p,work,McElhanon1967,331,
timbe-hesays-1,90579,timbe,hesays,ma-,ma-,m a -,(he) says,McElhanon1967,887,
timbe-itstooth-1,91531,timbe,itstooth,dât-,dât-,d â t -,(its) tooth,McElhanon1967,51,
timbe-lake-1,91965,timbe,lake,bâtgum,bâtgum,b â t g u m,lake,McElhanon1967,888,
timbe-heeats-1,90999,timbe,heeats,ni-,ni-,n i -,(he) eats,McElhanon1967,12,
timbe-dull-1,92203,timbe,dull,pâlâmŋe,pâlâmŋe,p â l â m ŋ e,dull,McElhanon1967,388,
timbe-hestands-1,90719,timbe,hestands,kin-,kin-,k i n -,(he) stands,McElhanon1967,330,
timbe-hebitesit-1,91013,timbe,hebitesit,ihi-,ihi-,i h i -,(he) bites it,McElhanon1967,332,
timbe-hedigs-1,91867,timbe,hedigs,kendâ-,kendâ-,k e n d â -,(he) digs,McElhanon1967,336,
timbe-one-1,90551,timbe,one,kânok,kânok,k â n o k,one,McElhanon1967,401,
timbe-itsroot-1,91377,timbe,itsroot,kâdârâ-,kâdârâ-,k â d â r â -,(its) root,McElhanon1967,611,
timbe-hesits-1,90691,timbe,hesits,ta-,ta-,t a -,(he) sits,McElhanon1967,130,
timbe-black-1,91027,timbe,black,heleŋ,heleŋ,h e l e ŋ,black,McElhanon1967,782,
timbe-itseye-1,91587,timbe,itseye,dewun-,dewun-,d e w u n -,(its) eye,McElhanon1967,889,
timbe-itsbreath-1,92091,timbe,itsbreath,heak,heak,h e a k,(its) breath,McElhanon1967,780,
timbe-heholds-1,91769,timbe,heholds,me-,me-,m e -,(he) holds,McElhanon1967,23,
timbe-all-1,90733,timbe,all,hârowâk,hârowâk,h â r o w â k,all,McElhanon1967,890,
timbe-dog-1,91433,timbe,dog,dua,dua,d u a,dog,McElhanon1967,891,
timbe-itsflower-1,91979,timbe,itsflower,huri-,huri-,h u r i -,(its) flower,McElhanon1967,3,
timbe-green-1,91041,timbe,green,golâ,golâ,g o l â,green,McElhanon1967,785,
timbe-moon-1,90593,timbe,moon,dewutâ hâdâhân gâtŋe,dewutâ hâdâhân gâtŋe,d e w u t â + h â d â h â n + g â t ŋ e,moon,McElhanon1967,892,
timbe-white-1,91055,timbe,white,kau,kau,k a u,white,McElhanon1967,341,
timbe-hecomes-1,90677,timbe,hecomes,gu-,gu-,g u -,(he) comes,McElhanon1967,421,
timbe-many-1,90747,timbe,many,biwirâ,biwirâ,b i w i r â,many,McElhanon1967,343,
timbe-itsheart-1,90901,timbe,itsheart,okot-,okot-,o k o t -,(its) heart,McElhanon1967,893,
timbe-itswells-1,92399,timbe,itswells,kaule-,kaule-,k a u l e -,(it) swells,McElhanon1967,894,
timbe-stone-1,91293,timbe,stone,kât,kât,k â t,stone,McElhanon1967,403,
timbe-red-1,91069,timbe,red,gilâmŋe,gilâmŋe,g i l â m ŋ e,red,McElhanon1967,895,
timbe-hishand-1,91503,timbe,hishand,bât-,bât-,b â t -,(his) hand,McElhanon1967,340,
timbe-that-1,90523,timbe,that,idâ,idâ,i d â,that,McElhanon1967,896,
timbe-hevomits-1,92105,timbe,hevomits,muhat-,muhat-,m u h a t -,(he) vomits,McElhanon1967,364,
timbe-hecuts-1,91881,timbe,hecuts,hâri-,hâri-,h â r i -,(he) cuts,McElhanon1967,787,
timbe-yellow-1,91083,timbe,yellow,gibaŋ,gibaŋ,g i b a ŋ,yellow,McElhanon1967,348,
timbe-itsseed-1,91391,timbe,itsseed,kâdet-,kâdet-,k â d e t -,(its) seed,McElhanon1967,897,
timbe-hefalls-1,91783,timbe,hefalls,gi-,gi-,g i -,(he) falls,McElhanon1967,898,
timbe-night-1,90761,timbe,night,hadâk,hadâk,h a d â k,night,McElhanon1967,899,
timbe-tree-1,91363,timbe,tree,lâwin,lâwin,l â w i n,tree,McElhanon1967,900,
timbe-hissister-1,92231,timbe,hissister,tâu-,tâu-,t â u -,(his) sister,McElhanon1967,779,
timbe-good-1,91097,timbe,good,âlipŋe,âlipŋe,â l i p ŋ e,good,McElhanon1967,354,
timbe-where-1,91685,timbe,where,wanân,wanân,w a n â n,where,McElhanon1967,355,
timbe-louse-1,91419,timbe,louse,imen,imen,i m e n,louse,McElhanon1967,128,
timbe-heturns-1,91797,timbe,heturns,purik-,purik-,p u r i k -,(he) turns,McElhanon1967,374,
timbe-round-1,90607,timbe,round,gâwâŋ gâwâŋ,gâwâŋ gâwâŋ,g â w â ŋ + g â w â ŋ,round,McElhanon1967,352,
timbe-hismother-1,92259,timbe,hismother,meme-,meme-,m e m e -,(his) mother,McElhanon1967,382,
timbe-itstongue-1,91517,timbe,itstongue,elewot-,elewot-,e l e w o t -,(its) tongue,McElhanon1967,901,
timbe-hot-1,91111,timbe,hot,kâlâp,kâlâp,k â l â p,hot,McElhanon1967,357,
timbe-rain-1,90859,timbe,rain,tânâk,tânâk,t â n â k,rain,McElhanon1967,902,
timbe-long-1,90775,timbe,long,kâlip,kâlip,k â l i p,long,McElhanon1967,44,
timbe-itshair-1,90943,timbe,itshair,dumut-,dumut-,d u m u t -,(its) hair,McElhanon1967,425,
timbe-helaughs-1,92119,timbe,helaughs,giriŋ-,giriŋ-,g i r i ŋ -,(he) laughs,McElhanon1967,371,
timbe-new-1,91125,timbe,new,irakŋe,irakŋe,i r a k ŋ e,new,McElhanon1967,359,
timbe-hisfather-1,92245,timbe,hisfather,ewe-,ewe-,e w e -,(his) father,McElhanon1967,368,
timbe-some-1,91895,timbe,some,bik-,bik-,b i k -,some,McElhanon1967,903,
timbe-how-1,91699,timbe,how,gain hinare,gain hinare,g a i n + h i n a r e,how,McElhanon1967,904,
timbe-itisdry-1,91139,timbe,itisdry,kamili-,kamili-,k a m i l i -,(it is) dry,McElhanon1967,905,
timbe-big-1,90789,timbe,big,humo,humo,h u m o,big,McElhanon1967,906,
timbe-itsfat-1,90915,timbe,itsfat,kelu-,kelu-,k e l u -,(its) fat,McElhanon1967,59,
timbe-hesucks-1,92133,timbe,hesucks,musuku-,musuku-,m u s u k u -,(he) sucks,McElhanon1967,377,
timbe-cold-1,91153,timbe,cold,bâlâpŋe,bâlâpŋe,b â l â p ŋ e,cold,McElhanon1967,794,
timbe-earth-1,91335,timbe,earth,hân,hân,h â n,earth,McElhanon1967,414,
timbe-itisfull-1,90621,timbe,itisfull,pik-,pik-,p i k -,(it is) full,McElhanon1967,367,
timbe-stick-1,92007,timbe,stick,buhâ,buhâ,b u h â,stick,McElhanon1967,907,
timbe-thou-1,90467,timbe,thou,gâ,gâ,g â,thou,McElhanon1967,292,
timbe-itsnose-1,90887,timbe,itsnose,hâme-,hâme-,h â m e -,(its) nose,McElhanon1967,812,
timbe-itsname-1,91167,timbe,itsname,kot-,kot-,k o t -,(its) name,McElhanon1967,370,
timbe-itsfoot-1,91545,timbe,itsfoot,kei-,kei-,k e i -,(its) foot,McElhanon1967,281,
timbe-small-1,90803,timbe,small,bâleŋe,bâleŋe,b â l e ŋ e,small,McElhanon1967,908,
timbe-two-1,90565,timbe,two,lâuwâ,lâuwâ,l â u w â,two,McElhanon1967,909,
timbe-itshead-1,91615,timbe,itshead,kaut-,kaut-,k a u t -,(its) head,McElhanon1967,369,
timbe-not-1,91181,timbe,not,bo,bo,b o,not,McElhanon1967,910,
timbe-this-1,90537,timbe,this,i,i,i,this,McElhanon1967,40,
timbe-sand-1,91279,timbe,sand,sak,sak,s a k,sand,McElhanon1967,92,
timbe-itsleaf-1,91349,timbe,itsleaf,esen-,esen-,e s e n -,(its) leaf,McElhanon1967,108,
timbe-itburns-1,91195,timbe,itburns,o-,o-,o -,(it) burns,McElhanon1967,911,
timbe-star-1,90817,timbe,star,pituŋ,pituŋ,p i t u ŋ,star,McElhanon1967,798,
timbe-worm-1,92021,timbe,worm,gipmaŋ,gipmaŋ,g i p m a ŋ,worm,McElhanon1967,536,
timbe-bird-1,91447,timbe,bird,laut,laut,l a u t,bird,McElhanon1967,617,
timbe-road-1,91209,timbe,road,dâp,dâp,d â p,road,McElhanon1967,912,
timbe-shesews-1,92273,timbe,shesews,parut-,parut-,p a r u t -,(she) sews,McElhanon1967,913,
timbe-hisknee-1,90635,timbe,hisknee,pawut-,pawut-,p a w u t -,(his) knee,McElhanon1967,799,
timbe-hecries-1,92147,timbe,hecries,ide-,ide-,i d e -,(he) cries,McElhanon1967,914,
timbe-short-1,91909,timbe,short,tâlâwâk,tâlâwâk,t â l â w â k,short,McElhanon1967,385,
timbe-and-1,91713,timbe,and,akdo,akdo,a k d o,and,McElhanon1967,915,
timbe-water-1,91223,timbe,water,tu,tu,t u,water,McElhanon1967,383,
timbe-sun-1,90831,timbe,sun,poiap,poiap,p o i a p,sun,McElhanon1967,916,
timbe-rope-1,92287,timbe,rope,tâk,tâk,t â k,rope,McElhanon1967,412,
timbe-man-1,91475,timbe,man,luâk,luâk,l u â k,man,McElhanon1967,809,
timbe-clothing-1,92343,timbe,clothing,yaban,yaban,y a b a n,clothing,McElhanon1967,917,
timbe-heshoots-1,92301,timbe,heshoots,er-,er-,e r -,(he) shoots,McElhanon1967,390,
timbe-itsear-1,91405,timbe,itsear,âdâp-,âdâp-,â d â p -,(its) ear,McElhanon1967,806,
timbe-hecounts-1,92315,timbe,hecounts,oyaŋ-,oyaŋ-,o y a ŋ -,(he) counts,McElhanon1967,446,
timbe-wind-1,91923,timbe,wind,seru,seru,s e r u,wind,McElhanon1967,918,
timbe-heblows-1,92385,timbe,heblows,wai-,wai-,w a i -,(he) blows,McElhanon1967,356,
timbe-who-1,90495,timbe,who,kiâ,kiâ,k i â,who,McElhanon1967,919,
timbe-hespits-1,92161,timbe,hespits,tâwut-,tâwut-,t â w u t -,(he) spits,McElhanon1967,920,
timbe-ye-1,91657,timbe,ye,ye,ye,y e,ye,McElhanon1967,326,
timbe-hethrows-1,91811,timbe,hethrows,hepu-,hepu-,h e p u -,(he) throws,McElhanon1967,921,
timbe-hehithim-1,91251,timbe,hehithim,ko-,ko-,k o -,(he) hit him,McElhanon1967,387,
timbe-snake-1,92035,timbe,snake,niabi,niabi,n i a b i,snake,McElhanon1967,629,
timbe-cloud-1,90845,timbe,cloud,hamadat,hamadat,h a m a d a t,cloud,McElhanon1967,922,
timbe-woman-1,91461,timbe,woman,âbâi,âbâi,â b â i,woman,McElhanon1967,91,
timbe-itsbone-1,91629,timbe,itsbone,hahit-,hahit-,h a h i t -,(its) bone,McElhanon1967,89,
timbe-heknows-1,91265,timbe,heknows,nâgâ-,nâgâ-,n â g â -,(he) knows,McElhanon1967,395,
timbe-there-1,91727,timbe,there,idâ,idâ,i d â,there,McElhanon1967,93,
timbe-old-1,92175,timbe,old,sâbâ,sâbâ,s â b â,old,McElhanon1967,392,
timbe-he-1,91643,timbe,he,yâk,yâk,y â k,he,McElhanon1967,396,
timbe-hepulls-1,91825,timbe,hepulls,oloŋak-,oloŋak-,o l o ŋ a k -,(he) pulls,McElhanon1967,137,
timbe-sky-1,91937,timbe,sky,hibim,hibim,h i b i m,sky,McElhanon1967,402,
timbe-animal-1,92049,timbe,animal,yo,yo,y o,animal,McElhanon1967,400,
timbe-itstail-1,91559,timbe,itstail,dape-,dape-,d a p e -,(its) tail,McElhanon1967,807,
timbe-itsclaw-1,90649,timbe,itsclaw,pekat-,pekat-,p e k a t -,(its) claw,McElhanon1967,391,
timbe-breast-1,90663,timbe,breast,nam-,nam-,n a m -,breast,McElhanon1967,209,
timbe-ashes-1,91321,timbe,ashes,kau,kau,k a u,ashes,McElhanon1967,411,
timbe-itsblood-1,91489,timbe,itsblood,gilâm-,gilâm-,g i l â m -,(its) blood,McElhanon1967,923,
timbe-rightside-1,91741,timbe,rightside,bun,bun,b u n,right (side),McElhanon1967,342,
timbe-itsneck-1,90929,timbe,itsneck,han-,han-,h a n -,its neck,McElhanon1967,924,
timbe-hepushes-1,91839,timbe,hepushes,hokok-,hokok-,h o k o k -,(he) pushes,McElhanon1967,925,
timbe-we-1,90481,timbe,we,nen,nen,n e n,we,McElhanon1967,160,
timbe-itsback-1,92063,timbe,itsback,hame-,hame-,h a m e -,(its) back,McElhanon1967,926,
timbe-smoke-1,91237,timbe,smoke,dâwok,dâwok,d â w o k,smoke,McElhanon1967,927,
timbe-hewashes-1,91853,timbe,hewashes,puli-,puli-,p u l i -,(he) washes,McElhanon1967,813,
timbe-mountain-1,91307,timbe,mountain,gibâŋe,gibâŋe,g i b â ŋ e,mountain,McElhanon1967,781,
timbe-warm-1,92189,timbe,warm,utunŋe utudâk,utunŋe utudâk,u t u n ŋ e + u t u d â k,warm,McElhanon1967,928,
timbe-dust-1,91951,timbe,dust,gahap,gahap,g a h a p,dust,McElhanon1967,811,
timbe-itsbelly-1,90873,timbe,itsbelly,tep-,tep-,t e p -,(its) belly,McElhanon1967,407,
timbe-itsmeat-1,91573,timbe,itsmeat,sunum-,sunum-,s u n u m -,(its) meat,McElhanon1967,423,
timbe-hedies-1,90957,timbe,hedies,mo-,mo-,m o -,(he) dies,McElhanon1967,427,
timbe-leftside-1,91755,timbe,leftside,kane,kane,k a n e,left (side),McElhanon1967,131,
timbe-what-1,90509,timbe,what,wan,wan,w a n,what,McElhanon1967,426,
timbe-theyplay-1,92329,timbe,theyplay,hâlimak-,hâlimak-,h â l i m a k -,(they) play,McElhanon1967,929,
timbe-heseesme-1,90971,timbe,heseesme,nek-,nek-,n e k -,(he) sees me,McElhanon1967,428,
tobo-dull-1,92208,tobo,dull,dzerakpa,dzerakpa,d z e r a k p a,dull,McElhanon1967,9,
tobo-heseesme-1,90976,tobo,heseesme,nen-,nen-,n e n -,(he) sees me,McElhanon1967,239,
tobo-i-1,90458,tobo,i,ni,ni,n i,I,McElhanon1967,0,
tobo-itswing-1,92082,tobo,itswing,kpegam-,kpegam-,k p e g a m -,(its) wing,McElhanon1967,7,
tobo-hegivesme-1,90710,tobo,hegivesme,nem-,nem-,n e m -,(he) gives me,McElhanon1967,8,
tobo-hesleeps-1,90990,tobo,hesleeps,gâohe-,gâohe-,g â o h e -,(he) sleeps,McElhanon1967,930,
tobo-hewashes-1,91858,tobo,hewashes,dzua-,dzua-,d z u a -,(he) washes,McElhanon1967,235,
tobo-one-1,90556,tobo,one,mohok,mohok,m o h o k,one,McElhanon1967,860,
tobo-what-1,90514,tobo,what,nâmat,nâmat,n â m a t,what,McElhanon1967,429,
tobo-heeats-1,91004,tobo,heeats,ne-,ne-,n e -,(he) eats,McElhanon1967,12,
tobo-they-1,91676,tobo,they,ini,ini,i n i,they,McElhanon1967,226,
tobo-stone-1,91298,tobo,stone,baŋa,baŋa,b a ŋ a,stone,McElhanon1967,931,
tobo-work-1,92362,tobo,work,ahai,ahai,a h a i,work,McElhanon1967,932,
tobo-hesays-1,90584,tobo,hesays,dzi-,dzi-,d z i -,(he) says,McElhanon1967,6,
tobo-dog-1,91438,tobo,dog,kiam,kiam,k i a m,dog,McElhanon1967,826,
tobo-hestands-1,90724,tobo,hestands,nan-,nan-,n a n -,(he) stands,McElhanon1967,14,
tobo-hebitesit-1,91018,tobo,hebitesit,ki-,ki-,k i -,(he) bites it,McElhanon1967,16,
tobo-lake-1,91970,tobo,lake,dzokâm,dzokâm,d z o k â m,lake,McElhanon1967,11,
tobo-black-1,91032,tobo,black,dzapala,dzapala,d z a p a l a,black,McElhanon1967,433,
tobo-itsblood-1,91494,tobo,itsblood,sap-,sap-,s a p -,(its) blood,McElhanon1967,127,
tobo-hishand-1,91508,tobo,hishand,mârâ-,mârâ-,m â r â -,(his) hand,McElhanon1967,164,
tobo-hecomes-1,90682,tobo,hecomes,ka-,ka-,k a -,(he) comes,McElhanon1967,421,
tobo-itsbreath-1,92096,tobo,itsbreath,wesi-,wesi-,w e s i -,(its) breath,McElhanon1967,441,
tobo-all-1,90738,tobo,all,eŋalek,eŋalek,e ŋ a l e k,all,McElhanon1967,933,
tobo-heholds-1,91774,tobo,heholds,kasa-,kasa-,k a s a -,(he) holds,McElhanon1967,934,
tobo-green-1,91046,tobo,green,asoŋa,asoŋa,a s o ŋ a,green,McElhanon1967,26,
tobo-spear-1,92376,tobo,spear,lihip,lihip,l i h i p,spear,McElhanon1967,344,
tobo-itsflower-1,91984,tobo,itsflower,dzuri-,dzuri-,d z u r i -,(its) flower,McElhanon1967,3,
tobo-itshair-1,90948,tobo,itshair,dzu-,dzu-,d z u -,(its) hair,McElhanon1967,132,
tobo-rain-1,90864,tobo,rain,kia,kia,k i a,rain,McElhanon1967,203,
tobo-hedigs-1,91872,tobo,hedigs,asâ-,asâ-,a s â -,(he) digs,McElhanon1967,935,
tobo-tree-1,91368,tobo,tree,ip,ip,i p,tree,McElhanon1967,118,
tobo-white-1,91060,tobo,white,lalap,lalap,l a l a p,white,McElhanon1967,437,
tobo-itseye-1,91592,tobo,itseye,kpat-,kpat-,k p a t -,(its) eye,McElhanon1967,936,
tobo-hisbrother-1,92222,tobo,hisbrother,dat-,dat-,d a t -,(his) brother,McElhanon1967,19,
tobo-moon-1,90598,tobo,moon,kombol,kombol,k o m b o l,moon,McElhanon1967,439,
tobo-many-1,90752,tobo,many,sesia,sesia,s e s i a,many,McElhanon1967,440,
tobo-hevomits-1,92110,tobo,hevomits,lon-,lon-,l o n -,(he) vomits,McElhanon1967,33,
tobo-red-1,91074,tobo,red,pâsâha,pâsâha,p â s â h a,red,McElhanon1967,442,
tobo-where-1,91690,tobo,where,dumua,dumua,d u m u a,where,McElhanon1967,465,
tobo-hissister-1,92236,tobo,hissister,nauŋ-,nauŋ-,n a u ŋ -,(his) sister,McElhanon1967,47,
tobo-itsclaw-1,90654,tobo,itsclaw,kawân-,kawân-,k a w â n -,(its) claw,McElhanon1967,937,
tobo-yellow-1,91088,tobo,yellow,gbaot gbaot,gbaot gbaot,g b a o t + g b a o t,yellow,McElhanon1967,443,
tobo-heblows-1,92390,tobo,heblows,hi-,hi-,h i -,(he) blows,McElhanon1967,37,
tobo-bird-1,91452,tobo,bird,ni,ni,n i,bird,McElhanon1967,237,
tobo-night-1,90766,tobo,night,siŋiaha,siŋiaha,s i ŋ i a h a,night,McElhanon1967,445,
tobo-good-1,91102,tobo,good,eha,eha,e h a,good,McElhanon1967,938,
tobo-itsfat-1,90920,tobo,itsfat,kalak-,kalak-,k a l a k -,(its) fat,McElhanon1967,59,
tobo-itsfruit-1,91998,tobo,itsfruit,hal-,hal-,h a l -,(its) fruit,McElhanon1967,872,
tobo-hefalls-1,91788,tobo,hefalls,ma-,ma-,m a -,(he) falls,McElhanon1967,161,
tobo-hisfather-1,92250,tobo,hisfather,mam-,mam-,m a m -,(his) father,McElhanon1967,224,
tobo-louse-1,91424,tobo,louse,imin,imin,i m i n,louse,McElhanon1967,128,
tobo-itswells-1,92404,tobo,itswells,buŋgu-,buŋgu-,b u ŋ g u -,(it) swells,McElhanon1967,464,
tobo-that-1,90528,tobo,that,mi,mi,m i,that,McElhanon1967,547,
tobo-hot-1,91116,tobo,hot,girua,girua,g i r u a,hot,McElhanon1967,46,
tobo-and-1,91718,tobo,and,wamu,wamu,w a m u,and,McElhanon1967,450,
tobo-itsskin-1,91606,tobo,itsskin,sâwâl-,sâwâl-,s â w â l -,(its) skin,McElhanon1967,170,
tobo-round-1,90612,tobo,round,koroŋ koroŋ,koroŋ koroŋ,k o r o ŋ + k o r o ŋ,round,McElhanon1967,158,
tobo-itsear-1,91410,tobo,itsear,kesap-,kesap-,k e s a p -,(its) ear,McElhanon1967,126,
tobo-long-1,90780,tobo,long,kârua,kârua,k â r u a,long,McElhanon1967,44,
tobo-hecuts-1,91886,tobo,hecuts,kâri-,kâri-,k â r i -,(he) cuts,McElhanon1967,166,
tobo-earth-1,91340,tobo,earth,bait,bait,b a i t,earth,McElhanon1967,214,
tobo-we-1,90486,tobo,we,nini,nini,n i n i,we,McElhanon1967,160,
tobo-sand-1,91284,tobo,sand,sak,sak,s a k,sand,McElhanon1967,92,
tobo-helaughs-1,92124,tobo,helaughs,gisihi-,gisihi-,g i s i h i -,(he) laughs,McElhanon1967,833,
tobo-how-1,91704,tobo,how,dasoŋ,dasoŋ,d a s o ŋ,how,McElhanon1967,939,
tobo-thou-1,90472,tobo,thou,gi,gi,g i,thou,McElhanon1967,2,
tobo-itsseed-1,91396,tobo,itsseed,gopi-,gopi-,g o p i -,(its) seed,McElhanon1967,940,
tobo-itsname-1,91172,tobo,itsname,kiwa,kiwa,k i w a,(its) name,McElhanon1967,175,
tobo-itsleaf-1,91354,tobo,itsleaf,karem-,karem-,k a r e m -,(its) leaf,McElhanon1967,471,
tobo-big-1,90794,tobo,big,baia,baia,b a i a,big,McElhanon1967,941,
tobo-cold-1,91158,tobo,cold,saŋgeŋ,saŋgeŋ,s a ŋ g e ŋ,cold,McElhanon1967,453,
tobo-itisdry-1,91144,tobo,itisdry,dzipkâ-,dzipkâ-,d z i p k â -,(it is) dry,McElhanon1967,734,
tobo-hismother-1,92264,tobo,hismother,naŋgi-,naŋgi-,n a ŋ g i -,(his) mother,McElhanon1967,186,
tobo-heturns-1,91802,tobo,heturns,meleŋ-,meleŋ-,m e l e ŋ -,(he) turns,McElhanon1967,49,
tobo-breast-1,90668,tobo,breast,namo-,namo-,n a m o -,breast,McElhanon1967,209,
